age,c_charge_degree,race,sex,priors_count,decile_score
39,F,African-American,Male,21,10
29,F,Caucasian,Male,3,6
58,M,Caucasian,Male,2,1
23,F,Hispanic,Male,2,7
23,M,Caucasian,Male,3,8
68,F,African-American,Female,5,2
26,M,Caucasian,Female,2,5
51,F,African-American,Male,0,4
25,M,African-American,Male,0,2
40,F,African-American,Male,5,9
51,F,African-American,Male,14,5
27,M,African-American,Male,2,5
49,M,African-American,Male,11,5
36,M,Other,Male,0,1
20,F,African-American,Male,0,3
21,F,African-American,Male,2,10
31,F,African-American,Female,0,2
57,M,African-American,Male,0,1
61,F,Caucasian,Female,8,3
35,F,Hispanic,Male,3,1
54,F,African-American,Male,3,6
39,F,Caucasian,Male,0,3
24,F,African-American,Male,1,7
29,F,Hispanic,Female,0,4
48,F,African-American,Male,8,9
30,M,African-American,Male,6,7
26,F,African-American,Male,10,10
37,F,African-American,Male,12,9
26,F,African-American,Male,4,6
29,M,African-American,Male,7,10
26,M,African-American,Male,1,6
60,F,African-American,Male,2,1
27,F,Caucasian,Male,2,7
22,F,Caucasian,Male,1,6
28,F,African-American,Male,3,7
33,F,African-American,Male,13,6
28,F,African-American,Male,2,2
55,M,Caucasian,Male,0,1
21,F,African-American,Male,6,8
28,F,Hispanic,Male,2,3
22,M,Hispanic,Female,0,2
29,F,Caucasian,Female,6,7
24,M,African-American,Male,2,8
50,F,African-American,Male,12,1
24,M,African-American,Male,1,6
47,F,African-American,Male,1,2
54,F,Caucasian,Male,6,1
42,M,Caucasian,Female,0,2
35,F,Caucasian,Male,5,3
30,F,African-American,Male,0,4
53,F,Caucasian,Male,1,1
31,M,African-American,Female,2,3
31,F,African-American,Male,0,2
23,F,Other,Male,4,10
47,F,African-American,Male,9,4
24,M,African-American,Male,9,9
22,F,African-American,Female,2,9
45,M,Hispanic,Male,1,1
30,F,African-American,Female,2,2
30,M,Other,Male,5,8
43,M,Caucasian,Female,22,10
50,M,African-American,Male,0,1
24,F,Other,Female,2,4
42,F,Caucasian,Female,3,5
29,F,Caucasian,Female,1,7
31,M,Hispanic,Male,0,1
25,F,African-American,Male,5,9
36,F,African-American,Male,4,5
24,M,African-American,Male,1,5
28,F,Caucasian,Male,5,5
31,M,Caucasian,Male,0,1
23,F,African-American,Male,0,4
29,M,Caucasian,Male,4,6
51,M,African-American,Male,11,5
34,F,African-American,Male,1,5
29,F,African-American,Male,12,2
39,F,African-American,Male,13,10
36,M,Hispanic,Female,0,2
59,M,African-American,Male,15,6
23,F,African-American,Male,3,8
31,F,African-American,Male,15,8
53,M,Caucasian,Male,0,1
34,F,African-American,Male,12,7
63,F,African-American,Female,1,1
21,F,Other,Male,0,4
21,F,African-American,Female,0,7
47,F,Caucasian,Male,28,9
34,F,African-American,Male,7,5
58,F,Caucasian,Male,4,5
40,F,Hispanic,Female,4,3
36,F,African-American,Male,16,8
23,M,African-American,Female,0,4
34,F,African-American,Male,5,2
56,F,Caucasian,Male,13,2
52,F,Caucasian,Female,0,1
56,F,African-American,Male,0,2
37,M,African-American,Female,0,1
50,M,Caucasian,Female,0,1
25,F,African-American,Male,1,2
22,F,African-American,Male,0,5
43,M,Caucasian,Female,0,1
30,M,Caucasian,Male,1,2
29,F,Asian,Male,0,1
24,F,Caucasian,Male,0,2
29,M,African-American,Male,7,8
24,F,Caucasian,Female,0,4
74,F,African-American,Female,0,1
27,M,African-American,Male,8,7
37,F,Hispanic,Male,1,2
29,F,Caucasian,Male,5,2
35,F,African-American,Female,5,3
29,M,African-American,Male,1,6
36,F,Caucasian,Male,1,2
26,F,Caucasian,Male,2,4
26,F,African-American,Female,1,5
39,F,Caucasian,Female,11,6
22,F,African-American,Male,3,4
28,F,Caucasian,Male,0,3
51,F,Caucasian,Male,1,1
35,M,Hispanic,Female,0,2
23,M,African-American,Female,0,2
29,F,African-American,Male,6,6
20,F,Other,Male,0,3
24,M,African-American,Male,1,9
23,M,Hispanic,Female,2,4
33,F,African-American,Female,5,7
21,F,Caucasian,Male,1,3
59,M,Caucasian,Male,3,1
26,F,Caucasian,Male,4,4
38,F,Other,Male,2,1
28,F,Hispanic,Male,2,8
23,F,Hispanic,Male,2,5
21,F,African-American,Male,1,5
52,M,African-American,Male,0,1
56,F,African-American,Male,12,5
40,M,Caucasian,Male,1,4
48,M,Caucasian,Female,8,4
26,F,African-American,Female,0,4
66,F,Caucasian,Male,1,1
54,F,African-American,Female,6,4
31,M,Caucasian,Male,4,7
34,F,Caucasian,Male,0,3
25,F,African-American,Male,9,9
47,F,Caucasian,Male,2,4
51,F,African-American,Male,12,8
25,F,Caucasian,Male,1,3
25,F,Other,Male,0,2
31,F,African-American,Female,2,2
36,F,Caucasian,Male,1,2
49,M,Caucasian,Male,0,1
31,F,African-American,Male,0,7
30,F,Caucasian,Male,1,3
29,F,African-American,Male,3,9
53,F,Caucasian,Female,6,5
21,F,African-American,Male,1,9
21,F,African-American,Male,0,4
27,F,African-American,Female,1,5
65,F,African-American,Female,0,1
59,M,Caucasian,Female,0,1
59,M,African-American,Male,0,1
24,M,African-American,Male,0,7
40,F,African-American,Male,0,1
51,F,African-American,Male,0,1
34,F,African-American,Male,10,9
30,F,Hispanic,Male,1,2
52,F,African-American,Male,1,1
38,F,African-American,Male,2,3
22,F,African-American,Female,0,8
43,F,African-American,Male,0,5
32,F,Caucasian,Male,5,9
55,F,African-American,Male,0,1
26,F,African-American,Male,2,2
23,M,Caucasian,Male,1,2
47,F,Other,Female,0,1
28,M,Caucasian,Male,1,2
27,F,Hispanic,Male,0,2
61,F,Hispanic,Male,2,4
26,F,African-American,Male,0,2
28,M,Caucasian,Female,1,5
43,F,African-American,Male,0,5
33,M,African-American,Male,21,7
21,M,Caucasian,Male,0,3
32,M,Caucasian,Female,0,1
22,F,African-American,Male,1,4
51,F,African-American,Male,3,1
20,F,African-American,Male,2,10
35,F,Caucasian,Male,2,3
37,F,African-American,Female,3,1
28,M,African-American,Male,0,7
41,M,Caucasian,Male,3,5
24,M,African-American,Male,0,8
33,M,African-American,Female,3,4
30,F,Caucasian,Female,4,6
20,F,African-American,Male,1,7
42,F,African-American,Female,1,1
40,F,African-American,Female,15,7
39,F,African-American,Male,0,4
21,F,African-American,Male,0,7
39,F,Caucasian,Male,2,2
24,F,Caucasian,Male,0,2
41,F,African-American,Male,0,1
39,F,African-American,Male,1,4
24,F,African-American,Female,3,8
24,F,African-American,Female,1,4
29,M,African-American,Male,0,2
25,M,Caucasian,Male,2,5
23,F,Caucasian,Female,0,6
22,F,African-American,Male,1,10
26,M,Other,Female,4,7
26,M,African-American,Male,3,9
24,M,African-American,Female,3,6
44,M,African-American,Male,0,5
36,F,Caucasian,Male,1,2
39,F,Caucasian,Male,10,8
42,F,Caucasian,Male,0,4
45,M,Caucasian,Male,1,1
25,F,African-American,Male,7,10
33,F,Caucasian,Male,0,2
25,M,Caucasian,Male,0,3
32,F,African-American,Male,5,4
23,F,African-American,Male,0,7
39,M,Caucasian,Male,0,5
27,F,African-American,Male,12,8
35,M,Caucasian,Female,4,7
38,M,African-American,Female,0,1
30,F,African-American,Male,4,2
30,F,Caucasian,Male,1,5
30,M,Caucasian,Female,0,8
26,F,African-American,Male,18,10
31,F,African-American,Male,2,2
34,F,Other,Male,0,2
25,M,African-American,Female,0,5
26,F,Caucasian,Female,1,6
38,F,African-American,Male,2,7
37,M,African-American,Female,0,1
34,M,Caucasian,Male,3,5
38,F,Hispanic,Female,0,2
31,M,African-American,Female,0,6
29,M,Caucasian,Female,0,2
20,F,Caucasian,Male,1,9
22,F,African-American,Male,0,4
51,M,Hispanic,Female,0,1
24,M,African-American,Male,2,4
47,F,African-American,Male,0,8
36,F,African-American,Female,1,5
21,M,African-American,Male,1,4
25,M,African-American,Male,3,10
23,F,African-American,Male,5,9
23,M,Other,Male,0,3
24,M,Caucasian,Female,0,10
35,F,Caucasian,Male,2,2
23,M,Hispanic,Female,0,4
19,M,African-American,Female,0,4
32,F,Caucasian,Male,0,1
39,M,Caucasian,Female,0,1
30,F,African-American,Male,12,9
33,F,African-American,Male,2,7
36,M,Caucasian,Female,0,2
29,F,African-American,Male,8,8
40,F,Caucasian,Female,0,2
53,F,African-American,Male,4,7
28,M,Caucasian,Female,0,2
38,M,Hispanic,Male,2,2
27,F,African-American,Male,9,9
55,F,Caucasian,Male,0,3
22,M,African-American,Male,1,7
34,F,African-American,Female,1,1
55,M,Caucasian,Male,1,2
24,F,Hispanic,Male,2,8
47,M,African-American,Female,21,9
41,M,Other,Male,0,1
41,F,Hispanic,Male,0,3
61,F,African-American,Male,12,3
57,F,African-American,Male,3,1
38,M,Caucasian,Female,2,3
25,F,Caucasian,Male,13,4
23,F,African-American,Male,0,2
23,F,Caucasian,Male,3,5
20,F,African-American,Male,0,3
44,F,Caucasian,Male,1,8
38,M,Caucasian,Female,1,1
56,F,African-American,Male,5,2
43,F,Caucasian,Male,2,2
22,F,African-American,Male,0,3
32,F,Other,Male,0,1
29,F,African-American,Male,0,6
22,F,African-American,Male,1,9
23,F,African-American,Male,3,9
24,F,Caucasian,Male,1,4
45,M,Other,Male,0,1
21,F,African-American,Male,2,9
29,M,African-American,Female,0,2
51,M,Caucasian,Female,0,4
36,M,Hispanic,Male,2,2
25,F,African-American,Male,1,3
46,F,Hispanic,Male,13,3
62,F,African-American,Male,22,8
25,F,African-American,Male,0,4
27,F,Caucasian,Male,2,2
22,F,Caucasian,Female,3,9
37,F,Hispanic,Male,1,1
21,F,Caucasian,Male,0,3
39,F,Caucasian,Female,2,5
43,F,African-American,Male,8,3
22,M,African-American,Male,0,6
28,F,African-American,Female,4,7
43,F,Caucasian,Male,0,9
27,F,Caucasian,Male,7,8
27,F,Other,Male,0,2
31,F,Caucasian,Male,1,2
28,M,African-American,Female,0,2
58,M,Caucasian,Male,3,2
22,F,Caucasian,Male,0,4
31,F,African-American,Male,5,4
33,F,African-American,Male,0,3
26,M,African-American,Male,6,10
23,M,African-American,Female,1,5
32,F,Caucasian,Male,11,10
22,F,Caucasian,Male,0,8
35,F,African-American,Female,2,2
47,F,Caucasian,Male,1,6
35,F,Hispanic,Male,2,1
29,F,African-American,Male,17,9
54,M,Caucasian,Female,1,2
29,F,Caucasian,Male,0,8
28,M,Other,Female,0,4
51,F,African-American,Male,17,8
36,M,African-American,Female,0,6
35,M,Caucasian,Male,3,4
20,F,African-American,Male,1,4
25,F,African-American,Male,0,5
29,M,African-American,Male,2,5
31,F,Hispanic,Male,0,10
39,M,Caucasian,Male,0,2
30,F,African-American,Male,1,4
23,F,African-American,Female,0,7
23,F,African-American,Female,1,4
37,M,Hispanic,Female,0,3
30,F,African-American,Male,21,7
33,F,African-American,Male,18,9
20,M,Hispanic,Male,0,4
30,F,African-American,Male,9,7
23,F,African-American,Male,1,6
27,F,African-American,Female,0,3
38,M,African-American,Male,10,6
42,F,African-American,Male,1,1
31,F,African-American,Male,0,3
23,F,African-American,Male,2,9
31,F,Caucasian,Male,1,3
43,M,African-American,Male,1,5
39,F,Caucasian,Male,0,3
31,M,African-American,Male,0,2
22,F,Caucasian,Male,3,7
33,F,African-American,Female,0,3
23,F,African-American,Male,1,6
29,F,Caucasian,Female,0,4
62,F,Caucasian,Male,2,1
56,F,African-American,Female,1,2
24,F,African-American,Female,4,3
44,M,Caucasian,Female,0,1
22,F,African-American,Male,2,7
28,F,African-American,Female,4,5
30,F,African-American,Male,0,5
32,M,Caucasian,Male,1,1
51,F,Caucasian,Male,3,6
21,F,African-American,Male,0,5
21,F,African-American,Male,2,9
27,F,African-American,Male,3,9
28,F,Hispanic,Male,0,4
31,F,African-American,Female,0,1
33,M,African-American,Male,0,8
49,F,Caucasian,Female,2,2
41,F,Other,Female,2,3
20,M,Caucasian,Male,0,4
31,F,African-American,Male,10,6
25,F,African-American,Male,5,5
23,F,African-American,Male,4,9
26,M,Caucasian,Male,0,4
45,F,Asian,Female,6,3
28,M,Caucasian,Male,1,2
28,F,African-American,Female,13,9
39,F,Caucasian,Male,0,1
59,F,Hispanic,Male,1,2
52,M,African-American,Male,4,1
36,M,Hispanic,Male,1,5
30,F,African-American,Male,2,3
21,M,African-American,Female,0,5
25,M,African-American,Male,2,4
22,F,African-American,Male,0,4
61,M,African-American,Male,20,2
24,F,Caucasian,Male,2,6
26,F,Caucasian,Female,2,9
34,F,African-American,Female,6,3
45,M,African-American,Male,12,8
54,F,African-American,Male,4,3
51,M,African-American,Male,8,5
28,F,African-American,Male,0,2
23,F,Caucasian,Male,0,2
30,F,Caucasian,Male,0,2
25,M,African-American,Male,0,3
25,F,Caucasian,Male,2,5
28,F,Caucasian,Male,2,7
32,M,African-American,Female,0,1
35,F,African-American,Male,7,4
49,M,African-American,Male,0,1
36,F,Caucasian,Male,5,3
33,M,African-American,Male,16,9
30,F,Other,Male,1,1
58,M,Caucasian,Female,1,2
22,F,African-American,Male,2,7
28,F,Caucasian,Male,2,3
28,M,Hispanic,Male,0,1
26,F,African-American,Male,6,10
36,F,Caucasian,Female,3,1
23,F,Caucasian,Male,0,9
22,F,African-American,Male,0,5
26,F,African-American,Male,0,3
25,F,African-American,Male,1,5
40,M,Native American,Male,2,6
28,M,African-American,Male,0,2
56,F,African-American,Male,1,1
36,F,African-American,Male,0,4
51,M,Caucasian,Male,0,1
35,F,African-American,Female,9,8
24,M,Caucasian,Male,0,5
27,M,African-American,Male,6,4
22,F,Caucasian,Male,2,9
23,M,Caucasian,Female,4,9
27,M,Caucasian,Female,0,2
31,F,African-American,Male,8,9
25,F,Caucasian,Male,3,7
52,M,Caucasian,Female,0,1
35,F,Hispanic,Male,0,7
24,F,Caucasian,Female,0,5
57,F,Other,Male,0,1
38,F,Caucasian,Male,2,1
26,M,Hispanic,Male,1,5
20,F,African-American,Male,3,7
34,F,African-American,Male,2,2
25,M,African-American,Male,11,9
24,F,Caucasian,Female,0,5
49,M,Caucasian,Male,4,6
27,F,African-American,Male,15,10
28,F,African-American,Male,10,5
55,F,Caucasian,Male,0,5
47,M,Caucasian,Male,3,3
55,M,African-American,Male,10,7
22,F,African-American,Male,0,3
32,F,African-American,Male,9,8
55,F,Caucasian,Male,0,1
23,M,African-American,Male,3,5
54,F,Caucasian,Male,2,4
40,F,Asian,Male,0,1
27,M,African-American,Male,0,2
29,F,African-American,Female,5,7
45,M,Caucasian,Female,0,1
25,M,Other,Male,2,6
40,F,Caucasian,Male,4,3
38,F,African-American,Male,7,4
26,F,African-American,Male,3,10
37,F,African-American,Female,0,1
41,F,Caucasian,Male,1,1
33,F,Other,Female,0,2
57,F,African-American,Male,1,1
34,M,African-American,Male,3,9
29,F,African-American,Male,1,4
45,F,Hispanic,Male,8,7
22,F,Caucasian,Male,1,4
22,M,African-American,Female,0,8
21,M,African-American,Male,0,4
56,M,Caucasian,Male,1,1
48,F,African-American,Male,4,3
27,M,Hispanic,Male,1,2
27,F,Caucasian,Male,2,6
34,F,Hispanic,Male,1,2
23,F,African-American,Male,5,6
47,F,African-American,Male,3,5
33,M,African-American,Male,6,3
58,F,Caucasian,Male,1,1
33,F,African-American,Female,1,5
40,M,African-American,Female,2,5
22,F,Caucasian,Male,0,5
39,F,Caucasian,Male,2,3
35,F,Caucasian,Male,1,1
22,M,Hispanic,Male,0,2
43,F,African-American,Male,7,6
37,M,Hispanic,Male,4,4
26,F,African-American,Male,2,8
60,F,Hispanic,Male,0,4
39,F,Caucasian,Female,1,4
36,M,African-American,Male,16,8
21,M,Caucasian,Male,0,4
28,F,Hispanic,Female,1,3
70,F,Other,Female,0,1
53,F,African-American,Male,6,2
37,F,Caucasian,Male,0,6
21,F,African-American,Male,1,6
28,F,African-American,Male,1,6
21,F,African-American,Male,1,6
56,F,African-American,Male,0,1
30,M,Caucasian,Male,3,3
27,F,Caucasian,Male,0,8
37,F,Hispanic,Male,6,2
27,F,African-American,Male,1,8
41,M,African-American,Male,7,7
30,M,African-American,Female,7,3
32,F,African-American,Male,7,8
32,F,African-American,Male,3,4
34,F,Caucasian,Female,5,5
46,F,African-American,Male,3,1
24,F,African-American,Male,1,3
32,F,African-American,Male,7,6
43,F,Caucasian,Male,6,4
50,F,Caucasian,Male,3,2
30,F,Caucasian,Male,4,4
37,M,African-American,Male,3,7
37,F,Hispanic,Male,1,5
40,M,Caucasian,Male,3,4
53,M,Caucasian,Female,0,1
31,M,Other,Male,6,2
33,M,African-American,Male,4,3
22,M,African-American,Female,0,4
27,M,African-American,Male,2,3
25,M,African-American,Male,5,8
24,F,Caucasian,Male,2,2
24,F,African-American,Female,2,5
26,F,African-American,Female,1,7
26,F,African-American,Female,3,10
20,F,Caucasian,Male,0,4
27,M,African-American,Male,4,6
24,F,Caucasian,Male,1,3
26,F,African-American,Male,8,7
26,M,Caucasian,Male,5,5
54,F,Hispanic,Male,0,1
64,M,African-American,Male,13,6
24,F,Caucasian,Male,0,2
57,M,Caucasian,Female,0,1
46,M,Caucasian,Female,0,1
56,F,African-American,Male,16,5
39,M,Caucasian,Female,0,2
68,M,Caucasian,Male,4,1
28,M,African-American,Male,1,3
39,M,African-American,Male,19,6
38,M,Caucasian,Male,0,1
25,M,African-American,Female,3,10
25,F,Caucasian,Male,2,5
21,F,African-American,Male,3,7
31,F,Caucasian,Male,2,5
33,F,African-American,Male,3,6
26,F,African-American,Male,20,10
35,F,African-American,Female,13,8
34,M,African-American,Male,19,8
41,F,Other,Male,31,9
57,M,Other,Male,0,1
42,F,African-American,Female,1,2
26,F,African-American,Male,9,10
36,F,African-American,Male,2,6
41,F,African-American,Male,24,10
27,F,Caucasian,Male,0,2
58,F,Other,Female,0,1
45,F,Caucasian,Male,3,1
34,F,Caucasian,Male,5,2
50,M,Hispanic,Male,0,1
25,F,Caucasian,Male,6,8
24,M,African-American,Male,2,5
27,F,African-American,Male,2,7
30,M,Caucasian,Male,2,4
22,F,Caucasian,Male,3,8
27,F,African-American,Male,0,5
20,F,Other,Male,0,3
41,F,African-American,Male,19,5
30,F,Caucasian,Male,0,1
24,F,African-American,Male,3,8
39,M,African-American,Male,0,1
32,F,African-American,Female,3,2
29,F,Caucasian,Female,0,6
37,F,Other,Male,0,1
26,F,African-American,Male,24,10
24,F,African-American,Male,2,6
30,F,Other,Male,2,1
20,F,African-American,Male,4,10
25,M,African-American,Male,1,6
31,F,Caucasian,Female,0,4
25,M,African-American,Male,0,5
41,F,Caucasian,Male,0,1
25,F,Caucasian,Male,0,3
25,F,African-American,Male,2,5
22,F,African-American,Male,1,4
25,F,African-American,Female,0,7
38,M,African-American,Male,0,2
40,F,Hispanic,Male,0,5
49,M,Caucasian,Female,4,2
35,M,Caucasian,Female,2,3
21,M,Native American,Male,0,6
25,F,Other,Male,0,4
21,F,Caucasian,Male,1,4
24,M,African-American,Female,11,9
28,F,Caucasian,Male,3,3
34,F,African-American,Male,4,6
57,M,African-American,Male,8,7
40,F,African-American,Male,15,9
22,M,African-American,Male,2,4
37,M,African-American,Male,3,6
43,F,African-American,Female,0,6
26,F,African-American,Male,5,7
24,F,Caucasian,Male,2,3
56,F,Caucasian,Male,1,1
23,F,African-American,Male,2,7
43,F,Caucasian,Male,12,6
32,M,Asian,Male,0,1
21,F,African-American,Male,0,9
51,F,African-American,Male,2,3
20,M,African-American,Male,0,10
42,F,African-American,Male,17,10
58,M,Hispanic,Male,1,1
28,F,Other,Female,1,2
30,M,African-American,Female,2,3
28,M,Caucasian,Male,4,6
24,M,Caucasian,Female,9,10
22,F,African-American,Male,1,9
50,F,Caucasian,Male,1,2
30,M,African-American,Male,5,9
28,F,Caucasian,Male,0,2
21,F,African-American,Male,3,7
26,M,Hispanic,Male,2,1
51,F,Caucasian,Female,0,5
21,F,African-American,Male,1,7
29,F,Caucasian,Male,0,2
43,M,Caucasian,Male,0,4
22,F,African-American,Male,1,4
52,F,African-American,Male,0,7
36,F,African-American,Male,0,1
24,F,African-American,Male,0,2
26,F,African-American,Male,5,6
27,M,African-American,Male,8,8
19,M,Caucasian,Male,0,8
26,F,Caucasian,Male,2,5
29,F,African-American,Female,0,4
29,F,Caucasian,Female,20,10
38,F,African-American,Male,1,4
34,F,African-American,Male,5,6
23,F,Other,Male,2,4
26,F,Other,Male,0,5
29,M,African-American,Female,1,2
24,F,African-American,Male,1,5
31,F,Hispanic,Male,1,8
50,F,Caucasian,Male,0,1
24,M,African-American,Female,0,7
31,F,African-American,Female,0,3
36,F,African-American,Male,13,9
32,M,African-American,Male,13,9
42,M,African-American,Male,1,2
22,F,African-American,Male,0,7
26,F,African-American,Male,5,7
26,F,African-American,Male,10,8
30,M,Hispanic,Male,3,5
53,M,Caucasian,Male,3,2
23,F,African-American,Male,2,6
22,F,Caucasian,Male,0,3
27,M,Caucasian,Male,0,2
21,M,Other,Female,0,4
42,F,Caucasian,Male,2,7
31,F,African-American,Male,4,5
80,M,Caucasian,Male,0,1
68,M,African-American,Male,6,4
23,F,African-American,Male,1,8
36,F,African-American,Male,4,6
24,F,Caucasian,Male,0,10
21,F,Caucasian,Male,0,8
26,M,African-American,Male,3,4
30,F,African-American,Female,8,7
36,F,Caucasian,Male,1,5
21,F,African-American,Male,0,8
31,M,African-American,Female,1,5
20,F,African-American,Female,0,6
49,M,Caucasian,Male,4,8
24,F,Caucasian,Male,0,9
20,F,African-American,Male,0,8
44,M,Caucasian,Male,1,1
25,F,African-American,Female,1,3
41,F,Caucasian,Male,11,4
25,F,African-American,Male,1,2
44,M,Hispanic,Male,0,1
33,F,African-American,Male,0,1
20,F,African-American,Male,0,7
21,F,African-American,Male,1,6
44,F,Caucasian,Male,3,5
23,F,African-American,Male,1,9
35,M,African-American,Male,0,8
41,M,African-American,Female,0,1
30,F,African-American,Male,1,5
36,F,African-American,Male,7,2
26,F,African-American,Male,1,1
32,F,Hispanic,Female,0,2
23,M,Caucasian,Male,0,3
43,M,African-American,Female,9,9
30,F,African-American,Male,3,2
44,F,Caucasian,Male,1,1
39,F,Caucasian,Male,1,1
37,F,Hispanic,Male,2,1
31,F,African-American,Male,6,8
63,M,Caucasian,Male,5,1
66,F,African-American,Female,11,8
19,F,Hispanic,Male,2,8
24,F,Caucasian,Male,3,5
21,M,Caucasian,Male,2,10
48,F,Caucasian,Female,0,2
37,F,African-American,Male,0,1
21,M,African-American,Male,0,2
20,M,Other,Female,0,5
64,M,Caucasian,Female,0,1
22,M,Caucasian,Male,0,6
43,F,Caucasian,Male,8,3
25,F,Caucasian,Male,3,7
33,F,Caucasian,Male,10,9
26,F,African-American,Male,1,6
33,M,Caucasian,Female,1,3
44,F,African-American,Male,0,1
31,F,African-American,Male,0,2
50,M,Caucasian,Male,9,6
33,F,African-American,Male,16,9
31,F,African-American,Male,1,10
25,M,Hispanic,Female,0,3
43,M,African-American,Female,2,2
27,M,African-American,Male,0,1
34,M,Other,Male,2,1
44,F,Other,Male,0,1
31,M,African-American,Male,6,10
26,F,African-American,Male,2,3
20,F,African-American,Male,4,9
41,F,Hispanic,Male,1,2
55,M,Hispanic,Female,0,1
29,F,African-American,Male,6,2
31,M,Other,Male,0,1
31,F,African-American,Male,11,7
52,F,Other,Male,0,1
59,M,Caucasian,Male,0,1
49,M,African-American,Male,1,1
36,M,Caucasian,Male,11,6
23,F,African-American,Female,1,3
46,F,Caucasian,Male,26,7
59,M,Caucasian,Male,2,1
51,F,Hispanic,Male,1,1
34,F,African-American,Male,0,1
32,F,Other,Male,0,1
54,F,African-American,Male,1,3
24,F,African-American,Male,3,10
32,M,Other,Male,0,3
22,F,Caucasian,Male,0,5
36,F,African-American,Male,0,1
61,M,Caucasian,Male,0,1
38,M,African-American,Female,0,2
41,F,Hispanic,Male,9,2
34,M,Hispanic,Male,2,1
32,F,African-American,Male,0,3
37,F,Caucasian,Male,1,7
21,F,African-American,Male,4,8
57,F,African-American,Male,0,1
68,F,African-American,Male,2,4
24,M,African-American,Male,0,3
46,F,African-American,Male,3,1
41,F,Caucasian,Male,1,4
30,F,Other,Male,0,2
25,F,African-American,Male,8,8
24,F,African-American,Male,7,7
41,F,African-American,Male,1,4
55,F,Other,Male,4,1
33,F,Caucasian,Male,1,4
23,F,African-American,Male,0,2
47,F,Caucasian,Female,28,9
51,F,Caucasian,Female,0,1
36,M,Caucasian,Male,1,2
57,M,Hispanic,Male,0,1
43,M,African-American,Male,0,1
26,F,African-American,Male,4,7
47,M,Other,Male,0,1
60,F,African-American,Male,1,1
24,M,African-American,Male,0,5
20,F,Caucasian,Male,0,7
28,M,Caucasian,Female,0,3
28,F,African-American,Male,7,7
58,M,Caucasian,Male,2,3
54,F,Other,Male,1,1
24,F,African-American,Female,2,7
34,M,Other,Female,0,1
48,F,Other,Male,1,1
37,F,African-American,Male,0,8
28,F,African-American,Male,8,8
46,F,Caucasian,Male,14,3
45,M,Caucasian,Male,2,4
20,F,African-American,Male,2,7
52,M,African-American,Male,0,1
29,M,African-American,Male,0,2
34,F,African-American,Male,11,8
24,F,African-American,Male,0,2
28,F,African-American,Male,6,10
28,F,African-American,Male,2,5
29,F,African-American,Male,0,7
55,F,Caucasian,Female,2,1
68,M,Hispanic,Male,0,1
22,F,Hispanic,Male,0,4
24,F,Caucasian,Male,3,8
20,F,African-American,Male,0,3
23,M,African-American,Male,0,5
44,F,African-American,Male,6,4
34,F,African-American,Male,8,7
55,M,African-American,Male,0,1
23,F,African-American,Female,0,6
23,F,African-American,Female,3,9
24,F,Hispanic,Male,0,2
77,M,African-American,Male,0,1
52,M,Caucasian,Male,3,2
34,F,African-American,Male,8,9
39,F,Hispanic,Male,0,1
30,M,Caucasian,Male,2,2
30,M,African-American,Male,3,2
26,F,African-American,Male,0,4
51,M,Caucasian,Female,1,2
34,F,African-American,Male,2,3
23,F,Caucasian,Male,0,2
32,F,Caucasian,Male,2,2
38,M,African-American,Male,8,6
21,F,African-American,Male,0,7
34,F,Hispanic,Male,5,6
53,M,Caucasian,Male,8,2
34,F,Caucasian,Male,1,7
25,F,Caucasian,Male,5,7
54,M,African-American,Male,1,1
25,M,Caucasian,Male,2,4
25,F,Other,Male,3,8
34,M,Hispanic,Male,1,1
46,F,Other,Male,0,1
22,F,African-American,Male,0,7
23,F,African-American,Female,2,10
27,M,Caucasian,Male,1,7
45,F,African-American,Male,7,1
31,F,Caucasian,Female,9,7
45,M,Caucasian,Male,1,1
28,F,African-American,Male,12,5
24,F,African-American,Male,1,6
28,M,Caucasian,Female,6,10
41,F,African-American,Male,2,1
35,M,African-American,Male,3,2
20,F,African-American,Male,1,8
32,F,African-American,Male,19,9
28,F,African-American,Male,2,5
33,F,African-American,Male,7,6
26,F,African-American,Male,8,8
22,M,African-American,Male,1,9
25,F,African-American,Female,4,5
21,F,Hispanic,Male,0,9
23,M,Caucasian,Female,1,2
30,F,African-American,Male,2,8
25,M,African-American,Male,11,8
33,F,African-American,Male,3,6
35,M,Caucasian,Male,3,3
34,F,Caucasian,Male,13,8
37,F,African-American,Male,2,2
55,F,Caucasian,Female,0,7
43,M,Caucasian,Male,1,1
27,M,African-American,Male,27,10
26,F,African-American,Male,7,6
42,M,Caucasian,Female,4,6
27,M,Hispanic,Male,0,2
41,F,Caucasian,Male,1,5
21,M,African-American,Male,2,9
30,M,African-American,Male,4,2
30,F,Caucasian,Male,1,8
45,F,Caucasian,Female,0,9
23,F,African-American,Male,2,8
31,F,African-American,Female,2,5
40,M,African-American,Male,8,6
33,F,African-American,Male,1,2
40,M,African-American,Male,11,3
56,F,Caucasian,Male,1,2
21,M,African-American,Male,0,3
51,F,African-American,Male,4,1
36,M,Caucasian,Male,0,1
25,F,Hispanic,Male,3,6
30,M,Caucasian,Male,0,1
21,F,Caucasian,Female,0,5
25,F,Hispanic,Male,2,2
38,F,Hispanic,Male,0,2
41,M,African-American,Male,3,2
22,F,Caucasian,Female,0,7
29,F,Other,Male,8,6
21,F,Hispanic,Male,0,3
