priors_count;days_b_screening_arrest;decile_score;is_recid;two_year_recid;c_charge_degree_F;c_charge_degree_M;race_African-American;race_Asian;race_Caucasian;race_Hispanic;race_Native American;race_Other;age_cat_25 - 45;age_cat_Greater than 45;age_cat_Less than 25;score_text_High;score_text_Low;score_text_Medium;sex_Female;sex_Male
3;-8;7;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1
23;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
7;-1;4;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
23;-1;8;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
12;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
5;0;9;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
3;0;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
14;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
2;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;9;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
5;-1;3;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
9;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
4;-1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
3;0;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
4;-1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
1;-5;3;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1
0;-2;6;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0
11;-1;6;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;0;2;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;3;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1
0;-1;3;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
2;-23;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
7;0;3;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
8;-1;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;0;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
0;0;6;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1
21;-1;7;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
3;-1;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;0;4;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;5;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
3;-22;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;0;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
3;0;8;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
2;-1;6;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
3;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
1;-1;10;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1
2;-1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;0;5;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0
0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
2;-1;5;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
1;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-1;2;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1
4;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
3;0;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
5;-1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
2;-1;10;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0
0;-1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;8;1;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1
13;-1;8;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;6;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
3;0;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
6;-1;5;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
1;0;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
5;-1;3;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
10;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
5;-1;10;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-3;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;-1;6;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
28;-1;9;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
8;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
6;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
2;-26;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
12;-1;6;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
1;0;5;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1
1;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;0;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;10;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
3;-14;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
3;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
4;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-2;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
4;-1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-2;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;6;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1
1;-11;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
2;-26;4;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
6;0;9;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
2;-1;9;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1
5;0;7;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1
1;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;0;4;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
4;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-2;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;0;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;3;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
7;-1;5;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
20;-1;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
33;0;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
2;0;5;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;0;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
4;-1;3;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
12;0;5;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
7;-1;4;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;-1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1
2;0;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1
10;-1;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
5;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
1;-1;7;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
4;0;5;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;0;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
4;-5;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;9;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1
6;-1;4;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;3;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
6;-1;4;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-7;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;3;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
1;-1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;0;3;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
20;0;10;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
0;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
14;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
9;-23;10;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1
0;-1;6;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
5;-1;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-12;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
2;-1;6;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
1;0;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;-1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
8;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
6;-1;6;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
3;-1;6;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0
3;-1;3;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
3;0;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-9;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
3;-11;7;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
3;-1;3;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-6;6;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
16;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;0;5;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
2;-13;4;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
5;0;4;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
8;0;8;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
5;0;4;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
11;0;3;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
6;-1;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
15;0;7;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
4;0;6;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
0;-1;3;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-8;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
2;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
5;-1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
5;-1;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0
1;-1;4;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;6;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1
0;-1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
1;-1;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
0;-1;3;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;7;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;2;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1
1;-27;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
0;0;5;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0
1;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
3;-20;8;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
3;-1;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
11;0;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-8;10;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1
1;0;7;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
6;-1;6;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
2;-2;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
5;0;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;8;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
4;-1;5;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
2;29;2;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
10;0;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
9;0;3;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
3;-1;10;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
0;-1;5;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0
2;-2;10;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0
1;-27;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
15;-1;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
0;0;2;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1
4;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
3;-1;7;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
5;0;9;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1
1;-1;5;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
3;-1;5;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
18;0;9;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;3;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0
0;-1;9;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1
4;-14;2;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0
0;-1;4;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;-1;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-1;8;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0
0;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
8;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
10;-1;6;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
1;0;6;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0
2;-13;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;4;1;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
13;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;-1;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
23;0;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
20;-1;9;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
3;-1;7;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;9;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-19;6;1;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1
2;-18;2;1;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
0;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0
1;-10;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1
0;-1;5;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
11;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
4;-1;9;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1
0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0
2;26;3;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
0;-1;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;7;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
17;-1;9;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
3;0;9;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0
15;-4;9;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0
7;-2;9;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
2;0;10;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1
3;-1;4;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;6;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1
3;-3;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
5;-1;7;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
4;-1;5;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
14;-1;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
2;-2;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
3;-1;2;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
2;0;5;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1
20;0;7;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
2;-1;4;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1
1;-1;6;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
6;0;3;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
10;-6;6;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
10;0;8;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
1;-1;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
9;0;3;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
1;-6;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;-1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1
2;-1;8;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0
0;-1;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
18;-1;8;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
0;-1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
1;-1;5;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
1;0;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1
0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-6;10;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
0;-1;2;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;2;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
0;-1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;1
1;-1;3;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
1;-1;3;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0
0;0;8;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
1;-1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1
1;-1;4;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1
0;-1;4;1;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
4;-1;10;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0
2;0;6;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1
6;-1;9;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;0;8;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;-1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1
0;-3;3;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
11;0;9;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
10;0;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
0;-1;5;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0
0;-1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1
22;-1;5;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
0;-1;10;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1
0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0
7;-1;5;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;1
1;0;9;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0
8;-1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
10;-1;9;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1
0;0;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
0;0;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
3;-1;5;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0
2;-1;5;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1
4;-1;7;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
19;-1;10;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0
1;-1;4;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1
0;-1;10;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0
